93,345,26.5,0.001825940618762475,4500.0,-6.45
94,121,26.5,0.0018505212075848303,4500.0,-6.85
95,103,26.5,0.001845439620758483,4500.0,-7.0
96,79,26.5,0.0011607866766467064,4500.0,-7.0
97,72,26.5,0.001044310878243513,500.0,-6.7
98,361,26.5,0.0012931086161011311,500.0,-6.433333333333334
99,50,26.5,0.001969610778443114,500.0,-6.574999999999999
100,53,26.5,0.001938622754491018,500.0,-6.525
101,23,26.5,0.001990089265912619,500.0,-6.15
102,21,26.3,0.0017306012974051897,500.0,-6.1
103,422,26.5,0.0017033076703735388,500.0,-5.983333333333333
104,77,26.5,0.0019084687767322497,500.0,-6.466666666666666
105,64,26.5,0.0018093812375249501,500.0,-6.5
106,31,26.5,0.001656187624750499,4500.0,-6.725
107,99,26.5,0.0012615126889078986,4500.0,-6.2
108,74,26.5,0.001937250499001996,4500.0,-6.466666666666666
109,10,26.8,0.0019620259481037926,4500.0,-5.9
110,54,26.3,0.0019415668662674651,4500.0,-6.5
111,46,26.2,0.0017291417165668662,4500.0,-6.4
112,328,26.5,0.0017044522954091817,4500.0,-6.266666666666667
113,35,26.266666666666666,0.0014232160678642714,4500.0,-6.133333333333333
114,55,26.4,0.0019399700598802395,4500.0,-6.5
115,38,26.25,0.0013206919494344646,500.0,-5.9
116,370,26.5,0.0013025864105123087,500.0,-6.15
117,64,26.5,0.0018853958749168332,500.0,-6.4
